review-data href,audience-reviews__name href,audience-reviews__name,audience-reviews__duration,audience-reviews__review,button--link,audience-reviews__name (2),audience-reviews__image-avatar src
https://www.rottentomatoes.com/profiles/v6vHRpSWvFpli9YHGBI6vhZ9tWWCj4FvmSZ4SmwuppCY9ij0s4otXNtqqCA2FrWsl0Hk6uooCXxSmWhzxhGdFNZHxBTznHrXcgBieDsWku4R,https://www.rottentomatoes.com/profiles/v6vHRpSWvFpli9YHGBI6vhZ9tWWCj4FvmSZ4SmwuppCY9ij0s4otXNtqqCA2FrWsl0Hk6uooCXxSmWhzxhGdFNZHxBTznHrXcgBieDsWku4R,David C,"Nov 30, 2023",La película nos cuenta como son las emociones que tenemos en nuestra cabeza y esas emociones nos ponen como nos sentimos,,,
https://www.rottentomatoes.com/profiles/9XOfBeHMyI1gH6QtqlixmIpwF88CJ8IqQTOoiy4iVVC2KiRLhqVsvlhPPCZxIgJFKQFBjiXXCbwug1Fp4c8jsYmfGquJXi9mSGmsNqFbjcMz,https://www.rottentomatoes.com/profiles/9XOfBeHMyI1gH6QtqlixmIpwF88CJ8IqQTOoiy4iVVC2KiRLhqVsvlhPPCZxIgJFKQFBjiXXCbwug1Fp4c8jsYmfGquJXi9mSGmsNqFbjcMz,Brandon L,"Nov 28, 2023",Love this movie a 10 out of 10,,,
https://www.rottentomatoes.com/profiles/42osVDs68IKmUlxuxjf9miLQuPPCMLTzOcvXfB2iyyC8oiRbTgpCqNfyyCdLuaOh9oImkIOOC2whoJIdNFL6hyGtBNsG4IbXudKIlJtKZtMw,https://www.rottentomatoes.com/profiles/42osVDs68IKmUlxuxjf9miLQuPPCMLTzOcvXfB2iyyC8oiRbTgpCqNfyyCdLuaOh9oImkIOOC2whoJIdNFL6hyGtBNsG4IbXudKIlJtKZtMw,Bri J,"Nov 27, 2023",Love this movie I watch it almost every day such a thought filled movie love it and a bonus my favorite actress plays joy!,,,
https://www.rottentomatoes.com/profiles/XPeCYjSOjtBYIvwIG8T8NIADiRRCpQT6eIoAsyRI11CPYiZASOecynFooCJZuLeSRdIzLiOOCA4fnli02Ip1s2jskPIqetYxIX8CMRcKMtlZ,https://www.rottentomatoes.com/profiles/XPeCYjSOjtBYIvwIG8T8NIADiRRCpQT6eIoAsyRI11CPYiZASOecynFooCJZuLeSRdIzLiOOCA4fnli02Ip1s2jskPIqetYxIX8CMRcKMtlZ,Deb R,"Nov 24, 2023","Small spoiler warning!! This is straight up one of my favourite Pixar movies ever made. It's so good at capturing all the different emotions and how hard life change and growing up is. As a young girl, who is still struggling with having to let your childhood go this movie is nice to watch once in a while. Incredible small details, compelling characters and such a heartwarming and realistic ending. This movie also includes one of my all time favourite Disney characters, Bing Bong. Joy saying her final goodbyes to him was so heartbreaking to watch, but it also made sense for the story. This movie is definitely the textbook definition of this quote: ""If you are brave enough to say goodbye, life will reward you with a new hello."" This is a must watch for all ages in a nice family movie night! Easy 5 stars.",SHOW MORE,,
https://www.rottentomatoes.com/profiles/QD8T6ntmkHkxtektvOiXGua0t66CbDI6kIQmfovIqqCRLi6QCdMcK1ippCdkI0Js1RioxIDDC8nfxYfbgtxPfXgT8WtNGF46HmGfvZhopuMd,https://www.rottentomatoes.com/profiles/QD8T6ntmkHkxtektvOiXGua0t66CbDI6kIQmfovIqqCRLi6QCdMcK1ippCdkI0Js1RioxIDDC8nfxYfbgtxPfXgT8WtNGF46HmGfvZhopuMd,BenGaming H,"Nov 24, 2023","Absolutely amazing movie. The soundtrack is calm yet amazing, the storyline is amazing, it has the perfect amount of funny moments and sad moments. 100% recommended.",,,
https://www.rottentomatoes.com/profiles/Lr0Txnsl1hP2iYQFpkuNXIaQcvvCGlsWxTnbuVlu99CAYixdidQFVNHmmC48F1pt2xh4oTPPCJZIWLIWYHbBTBlCJXcqeswlcBPHMQhQkFLn,https://www.rottentomatoes.com/profiles/Lr0Txnsl1hP2iYQFpkuNXIaQcvvCGlsWxTnbuVlu99CAYixdidQFVNHmmC48F1pt2xh4oTPPCJZIWLIWYHbBTBlCJXcqeswlcBPHMQhQkFLn,Joo B,"Nov 21, 2023","Simplesmente uma das melhores animações da Disney, um filme emocionante, lindo, com uma trilha sonora de arrepiar, uma história envolvente e camadas para cada personagem e ação muito interessante e profundos. Vale a pena não só ver uma vez, como duas, três, pois esse é aquele tipo de filme que cada vez que você assiste, melhora sua experiência, sensacional!!!",,,
https://www.rottentomatoes.com/profiles/ANJS6ohGNSJbipOh6BHYbsKDIaaC2JI8dSqPhkOSaaCyriWbu60Srnf11CBvFgLHXDfZbT99CrWTOqHYPueJCpwFqliLDtGvFvyFd6IkDcaJ,https://www.rottentomatoes.com/profiles/ANJS6ohGNSJbipOh6BHYbsKDIaaC2JI8dSqPhkOSaaCyriWbu60Srnf11CBvFgLHXDfZbT99CrWTOqHYPueJCpwFqliLDtGvFvyFd6IkDcaJ,Anita,"Nov 20, 2023","É um filme infantil ótimo até para quem é mais velho, ele retrata muito bem o tema da depressão",,,
https://www.rottentomatoes.com/profiles/mMYTDzSa0tamu89S21uQwIx4CVVCoXTJ0u2qhAlsLLCZoiJjhmzCexTzzC24ujVs16urRFPPCY2s02HXLujRu96IaRuDyskrf4LHYaCGPSOr,https://www.rottentomatoes.com/profiles/mMYTDzSa0tamu89S21uQwIx4CVVCoXTJ0u2qhAlsLLCZoiJjhmzCexTzzC24ujVs16urRFPPCY2s02HXLujRu96IaRuDyskrf4LHYaCGPSOr,Pedro Henrique C,"Nov 18, 2023","Perfect, magical best film from Disney Studios",,,
https://www.rottentomatoes.com/profiles/KKDSkKfQoC6DugeIwlF9vFkMI44CBNSXLsyWuzgSggCLMiAoHxDHVwuwwCZDFD2Sb2tO9iwwCeqhO9CeaSjlu1jfNauxMSQDhGmTQXcnqFZy,https://www.rottentomatoes.com/profiles/KKDSkKfQoC6DugeIwlF9vFkMI44CBNSXLsyWuzgSggCLMiAoHxDHVwuwwCZDFD2Sb2tO9iwwCeqhO9CeaSjlu1jfNauxMSQDhGmTQXcnqFZy,Janis G,"Nov 16, 2023",good movieeeeeeeeeee,,,
https://www.rottentomatoes.com/profiles/JB6fqgIvgT4WHVPijkF4pFA1HbbCe2SYZuDMsAPiaaCwNiM8Ug8FJLHmmCY2Io9hQRsnQs66CQnHBVhmMHayFrdu9VI49F28HaQTgrTbxhjo,https://www.rottentomatoes.com/profiles/JB6fqgIvgT4WHVPijkF4pFA1HbbCe2SYZuDMsAPiaaCwNiM8Ug8FJLHmmCY2Io9hQRsnQs66CQnHBVhmMHayFrdu9VI49F28HaQTgrTbxhjo,Markus L,"Nov 16, 2023","Beautiful movie, probably the BEST Pixar movie EVER MADE (maybe except for Cars). It has some truly heartbreaking moments, that almost made me cry. Overall it is just a wonderful movie inside and out.",,,
https://www.rottentomatoes.com/profiles/vqYcRpSWrSpou9oTGRS6BuZgFWWCYQtvbHZVfmlHppCY9ijxHOlSXNtqqCA2F10cl0HzjTooCXlurWuzGunLcNZH96uz2IrJIgVSevhWBi4o,https://www.rottentomatoes.com/profiles/vqYcRpSWrSpou9oTGRS6BuZgFWWCYQtvbHZVfmlHppCY9ijxHOlSXNtqqCA2F10cl0HzjTooCXlurWuzGunLcNZH96uz2IrJIgVSevhWBi4o,Robert M,"Nov 14, 2023",Very emotional and funny. One of the best pixar movies ever.,,,
https://www.rottentomatoes.com/profiles/JPxSq9hvJF4lTkZIj1cyNcAWTbbC0oC2ZIXNh14uaaCwNiJPhgMhJLHmmCWkuoJTQYFn1i66CQjFBnimMHWDh6xUQYu4Bc2XCrmFXrIM6tjR,https://www.rottentomatoes.com/profiles/JPxSq9hvJF4lTkZIj1cyNcAWTbbC0oC2ZIXNh14uaaCwNiJPhgMhJLHmmCWkuoJTQYFn1i66CQjFBnimMHWDh6xUQYu4Bc2XCrmFXrIM6tjR,RaÃ­ C,"Nov 14, 2023","O filme é maravilhoso, cheio de emoções, desafios da vida e muito mais, eu amo Divertida Mente, e vai ter um 2!!!!",,,
https://www.rottentomatoes.com/profiles/oOWcDZh4gc9RTNGSeKiRwTZ2f66C0pIlXTvNfRYTllCZOim8f4LFGdhmmCXKuqWTdliy1tNNC9ASWpIwehNwFVXsJRupqu1eCo1Fg2T9bFZ9,https://www.rottentomatoes.com/profiles/oOWcDZh4gc9RTNGSeKiRwTZ2f66C0pIlXTvNfRYTllCZOim8f4LFGdhmmCXKuqWTdliy1tNNC9ASWpIwehNwFVXsJRupqu1eCo1Fg2T9bFZ9,Connor,"Nov 14, 2023","‘Inside Out' follows Riley, a young girl who has just moved to San Francisco with her parents. Leaving her life in Minnesota behind. She and her five core emotions, Joy, Anger, Sadness, Fear and Disgust, struggle to cope with her new life. I have a very sentimental attachment to this movie. I do believe it's one of the best films produced by Pixar so far. The emotional journey we see Riley go through in this movie, displayed in such creative ways is so touching. Transforming elements such as abstract thought and memory into a somewhat educational and effective format. Not only is the story and characters such a strong part of this movie, the animation and attention to detail is incredible. There is so much beautiful scenery and cinematography throughout the film. I couldn't recommend this movie enough! Whether it's to sit down with the family, or enjoying a quiet night in. This film is a must watch!",SHOW MORE,,
https://www.rottentomatoes.com/profiles/OGPFdbsg6hrYiwDilzTBLTMzSkkC8LsdQHWnfrqu22CNniz8H4RfPriKKC9lsbmHe2fR9FGGCmPcnmcmLcYvhoxtoPuK9H0nUmJHqoFj1HbY,https://www.rottentomatoes.com/profiles/OGPFdbsg6hrYiwDilzTBLTMzSkkC8LsdQHWnfrqu22CNniz8H4RfPriKKC9lsbmHe2fR9FGGCmPcnmcmLcYvhoxtoPuK9H0nUmJHqoFj1HbY,ana luisa u,"Nov 10, 2023",Es mejores películas de pixar me encanta la animación y también los son carismáticos y historia es muy profunda y la muerte de Bing bong es triste es un 9 de 10,,,
https://www.rottentomatoes.com/profiles/gmzCaeIZrTPZIx1H8eiNaHmjSDDCeWTzBSxjSpAhMMCGPi0yHKaTdgFwwCnpIQwfWQsLMsllCo0sZefenCAWSJNs1PUORFr6cbPHryFXOcB9,https://www.rottentomatoes.com/profiles/gmzCaeIZrTPZIx1H8eiNaHmjSDDCeWTzBSxjSpAhMMCGPi0yHKaTdgFwwCnpIQwfWQsLMsllCo0sZefenCAWSJNs1PUORFr6cbPHryFXOcB9,Madilin S,"Nov 9, 2023",An amazing Pixar film- everything about this is great.,,,
https://www.rottentomatoes.com/profiles/1KWfWPIxnhpvuolF6DudAS4puQQC2vTgDsKPT4rINNC2xiBOiPDFWaSvvCMBuJwHjqf1lSzzCbXu9ACnJT0VTG4SG2up1ckxcRWCpNFvLsjr,https://www.rottentomatoes.com/profiles/1KWfWPIxnhpvuolF6DudAS4puQQC2vTgDsKPT4rINNC2xiBOiPDFWaSvvCMBuJwHjqf1lSzzCbXu9ACnJT0VTG4SG2up1ckxcRWCpNFvLsjr,Arno S,"Nov 2, 2023",97 % of tomatoes with all the fun you need,,,
https://www.rottentomatoes.com/profiles/oreHDnIJos9RTN6saXIR2iZqH66C0pIlXTvphVAullCZOiprIxJuJqsmmCJvFqjidlib1uNNC9wfWbcwrT21TzNt0mFGQI1AHobfgxF9RuZP,https://www.rottentomatoes.com/profiles/oreHDnIJos9RTN6saXIR2iZqH66C0pIlXTvphVAullCZOiprIxJuJqsmmCJvFqjidlib1uNNC9wfWbcwrT21TzNt0mFGQI1AHobfgxF9RuZP,Mark M,"Oct 31, 2023","One of the best movies ever made. The Bing Bong narrative is enough to make a grown man cry. Fun for the whole family, and a strong candidate for the most re-watchable films of all time.",,,
https://www.rottentomatoes.com/profiles/OydsBVCg6hrqhbQFjzIBahk6IkkC8nhdQHWYi0qh22CNniDLu9pFLoUKKCnOFblie8sKXiGGCkrfnJuk0FlACogFoxSK9H0KsRaFmpcjYI8D,https://www.rottentomatoes.com/profiles/OydsBVCg6hrqhbQFjzIBahk6IkkC8nhdQHWYi0qh22CNniDLu9pFLoUKKCnOFblie8sKXiGGCkrfnJuk0FlACogFoxSK9H0KsRaFmpcjYI8D,Rami A,"Oct 27, 2023","It's sweet, gentle, and lighthearted, and I believe both kids and adults will enjoy it.",,,
https://www.rottentomatoes.com/profiles/QDrf64fX1i09CexFvmFJaUa1I66CbNsmKcymFoMfqqCRLiPbfQaTKlsppC8gF0GhryIovTDDC8GFxYf2xfxpIrxuQPuNBs46HmVFOXcovcX2,https://www.rottentomatoes.com/profiles/QDrf64fX1i09CexFvmFJaUa1I66CbNsmKcymFoMfqqCRLiPbfQaTKlsppC8gF0GhryIovTDDC8GFxYf2xfxpIrxuQPuNBs46HmVFOXcovcX2,Samuel S,"Oct 16, 2023","A brilliant film. Funny, moving, has great characters and acting. Also has several scenarios that make you think back on your own life.",,,
https://www.rottentomatoes.com/profiles/2d2hnPF0RsnlH9oSe6hzOIP4ixxCbwS6dfv9IpOFAACnqi2ZT84fwqi44CGyuJVsYPcMwFNNCPbfzRF9gik1IbDSL4uO1uP0SgQijzIdkh0b,https://www.rottentomatoes.com/profiles/2d2hnPF0RsnlH9oSe6hzOIP4ixxCbwS6dfv9IpOFAACnqi2ZT84fwqi44CGyuJVsYPcMwFNNCPbfzRF9gik1IbDSL4uO1uP0SgQijzIdkh0b,Joseph Tutorials,"Oct 3, 2023",86% At first i wasn't a fan of this movie not watching it it's actually a really great story told with emotions which is so interesting how they did it and it's actually sad of what happens too it's just one character annoyed me for a lot of the movie is my one negative,,,
https://www.rottentomatoes.com/profiles/GenF04sGxTe2TpKt2kcMvfKYHeeCQpTDlUV8hjquRRCzRi1GhoXtwOIllCZdIrAtjMTZ2sYYCdbCw1Ig2Ivxsm0i9mTQ6uZaTJjIBJTVBSYm,https://www.rottentomatoes.com/profiles/GenF04sGxTe2TpKt2kcMvfKYHeeCQpTDlUV8hjquRRCzRi1GhoXtwOIllCZdIrAtjMTZ2sYYCdbCw1Ig2Ivxsm0i9mTQ6uZaTJjIBJTVBSYm,Kieran Q,"Sep 26, 2023",This movie is EMOTIONAL! get it?,,,
https://www.rottentomatoes.com/profiles/bJKuvVClQuMvTBnTbwuwAt8yHbbCkKIwqsKlijzf44CzlijNhNyh4JTBBCZVuA4FJauw2uXXCLZIxGsOrSajHW1FypIOaI68sDBHLpcRQfwv,https://www.rottentomatoes.com/profiles/bJKuvVClQuMvTBnTbwuwAt8yHbbCkKIwqsKlijzf44CzlijNhNyh4JTBBCZVuA4FJauw2uXXCLZIxGsOrSajHW1FypIOaI68sDBHLpcRQfwv,Thirdi A,"Sep 23, 2023",pleasantly surprised with this one. made me emotional and I am colder than ice :),,,
https://www.rottentomatoes.com/profiles/V1ecAVsMnFjvI2pHzoHXOIkMuooCygHk4sqBsKwseeC6vipqIdJurJSbbC6GFG9SXJfvotMMCnrSXpToktqNc4XSRWipDI2yHOKFw1tkZIom,https://www.rottentomatoes.com/profiles/V1ecAVsMnFjvI2pHzoHXOIkMuooCygHk4sqBsKwseeC6vipqIdJurJSbbC6GFG9SXJfvotMMCnrSXpToktqNc4XSRWipDI2yHOKFw1tkZIom,Timothy D,"Sep 18, 2023","Inside Out is innovative and uncommonly relevant. By using delectable animation and generous humor, this movie explores intricate emotions without feeling technical or too sappy. It's intelligent, thoughtful, and delightful.",,,
https://www.rottentomatoes.com/profiles/L2Jsx4il1hxMuYxfJ9iNrioNSvvCGMUWxT41uGos99CAYixdir1iyAFmmC48FnMS2WS4aiPPCJZIqoiB0Hb8HgDHvgSqlHn0HBMhM2fvRIL9,https://www.rottentomatoes.com/profiles/L2Jsx4il1hxMuYxfJ9iNrioNSvvCGMUWxT41uGos99CAYixdir1iyAFmmC48FnMS2WS4aiPPCJZIqoiB0Hb8HgDHvgSqlHn0HBMhM2fvRIL9,Alexandria M,"Sep 16, 2023","Omg. I cannot stand sadness. Destroyed everything, didn't care let alone listen. I understand listening to your emotions but no one did in this movie. The best thing was the imaginary friend",,,
https://www.rottentomatoes.com/profiles/NXLiWjiBqCm2szPcpdtdXHqGHbbCG2UdOIvpuZKuRRCv9iznh8rhjziGGCDNu42FlGhjKS99CjqFrNF89TZBt92FKlIogudPI6NTwVH2Wtmj,https://www.rottentomatoes.com/profiles/NXLiWjiBqCm2szPcpdtdXHqGHbbCG2UdOIvpuZKuRRCv9iznh8rhjziGGCDNu42FlGhjKS99CjqFrNF89TZBt92FKlIogudPI6NTwVH2Wtmj,Benjamin J,"Sep 15, 2023","This movie was top tier for it's time, representing emotions that are experienced helping kids understand their emotions while being a fun film.",,,
https://www.rottentomatoes.com/profiles/KXvhkAIQnujDCGeiwlF9kskdh44CBJIXwu8NIzkTggCLMidWS6yu8mIwwCZDFDOHo2uOPfwwCeWIVJTeVujvf8mFAahZdIO2tYDtBbTNqIzr,https://www.rottentomatoes.com/profiles/KXvhkAIQnujDCGeiwlF9kskdh44CBJIXwu8NIzkTggCLMidWS6yu8mIwwCZDFDOHo2uOPfwwCeWIVJTeVujvf8mFAahZdIO2tYDtBbTNqIzr,Jash,"Sep 9, 2023",Jangles is great. Inside Out is ok.,,,
https://www.rottentomatoes.com/profiles/nxyILdi6LFYpUPmCaJFopfD4TAAC91sdKIXmtvrFddCZ0iqZHewCdgFllCQvFOBiGzhk9CwwCdzc4oFnOfQNFGACMXfVQh0rHjGFx4tJvFq9,https://www.rottentomatoes.com/profiles/nxyILdi6LFYpUPmCaJFopfD4TAAC91sdKIXmtvrFddCZ0iqZHewCdgFllCQvFOBiGzhk9CwwCdzc4oFnOfQNFGACMXfVQh0rHjGFx4tJvFq9,Madie R,"Sep 1, 2023","Pete Docter directs a humorous and sincere film about mental health, prompting tears of sadness and joy alike.",,,
https://www.rottentomatoes.com/profiles/8QrsM2fwKiqLFMbFe9FzWFjXFeeCnyhAOIqliv8CGGCokiWyIYVuM2sllCa2IgvfR2Fy4uAAC9PsRKulAumyFbwcNGtaLcKrImgtj6SW8SgA,https://www.rottentomatoes.com/profiles/8QrsM2fwKiqLFMbFe9FzWFjXFeeCnyhAOIqliv8CGGCokiWyIYVuM2sllCa2IgvfR2Fy4uAAC9PsRKulAumyFbwcNGtaLcKrImgtj6SW8SgA,Red T,"Aug 31, 2023","All Time Classic. Everything in this is masterfully done. The animation and colors is the highlight. The colors match perfectly the emotions of the moment beautifully without any words needed. This is perfectly paced and packs so much into a short 90 minute runtime. Super heartfelt and a mature message that being happy isn't the only emotion, but embracing all of them is part of being human. A truly timeless universal message for all ages. The humor is really good also and the characters are super charming. Anyone know matter what age should give this a watch.",SHOW MORE,,
https://www.rottentomatoes.com/profiles/8QqclPTWqSNpTByc6yizdTdYseeCMyhArSq6frOIGGCokiWgSYrIM1illCavugASRLtyahAACvyuaXSvoumNTV2HNkCaLcKLFmouqkCz0tgz,https://www.rottentomatoes.com/profiles/8QqclPTWqSNpTByc6yizdTdYseeCMyhArSq6frOIGGCokiWgSYrIM1illCavugASRLtyahAACvyuaXSvoumNTV2HNkCaLcKLFmouqkCz0tgz,Jonathan G,"Aug 27, 2023","For me the best Pixar movie! When released I had almost the same age as Riley (I was 10) and I liked so much of it, but a year and half later (I was 11) it happened to me of moving on to another state too, and watching now (with 18) it happens to realize that I have been gone through everything Riley goes in the movie. All the new place, new school, miss the old friends, want to runaway (oh God, I really wanted to)... I can't stop crying when I watch this movie, I see me right there, but my life has become nothing, just sadness, I won't have a happy ending probably. 💙 This movie forever will be my favorite of all, I just love the feeling, the music and the accuracy of the movie, cause j lived exactly that and I can confirm that I had the same thoughts. I can't wait for the 2, I hope they don't spoil it. 💛",SHOW MORE,,
https://www.rottentomatoes.com/profiles/KXkI6euKDi6efgeI8lI9vFNdI44CBYsXAh8VFzvfggCLMiAJS62CVRCwwCZDFDRsomhNeuwwCeAFVzsedIoOF1mIA0uxQfQ8TGbSBeuNPHzy,https://www.rottentomatoes.com/profiles/KXkI6euKDi6efgeI8lI9vFNdI44CBYsXAh8VFzvfggCLMiAJS62CVRCwwCZDFDRsomhNeuwwCeAFVzsedIoOF1mIA0uxQfQ8TGbSBeuNPHzy,Mikaela S,"Aug 23, 2023","My favourite movie, makes me feel, good lessons.",,,
https://www.rottentomatoes.com/profiles/oOPfDmsJDh9ySNkTaAFRluyrt66CJQIlASvWuVAullCZOim6I42CJohmmCXqIqMudBHbVfNNC9os2pTwPFN1Izmu0XupQTxRIQltgzhB1FZK,https://www.rottentomatoes.com/profiles/oOPfDmsJDh9ySNkTaAFRluyrt66CJQIlASvWuVAullCZOim6I42CJohmmCXqIqMudBHbVfNNC9os2pTwPFN1Izmu0XupQTxRIQltgzhB1FZK,Harri B,"Aug 21, 2023","The most depressing movie I've ever seen. It presents great characters, story telling, beautiful animation, and is easily one of Pixar's best productions.",,,
https://www.rottentomatoes.com/profiles/OyBiBQtkyCjwtbxIlgSB4IkDckkC80idPubmc0ef22CNnizah4RfL6cKKC9NSbmHKxFKzuGGCmzInmcm0CYmsAJToniWJFDqImNTmgIjbS8j,https://www.rottentomatoes.com/profiles/OyBiBQtkyCjwtbxIlgSB4IkDckkC80idPubmc0ef22CNnizah4RfL6cKKC9NSbmHKxFKzuGGCmzInmcm0CYmsAJToniWJFDqImNTmgIjbS8j,Ethan G,"Aug 20, 2023","Emotionally investing and beautifully animated, ""Inside Out"" is a Disney classic that proves the company hasn't lost their touch.",,,
https://www.rottentomatoes.com/profiles/ZZGsnauKnsGgiajfNwTXYT0bTDDCrwfDkf9Bu8LURRCKJiW1fGJTL6SGGCAmuWyCLbFJNieeCNwFakiJ6sMDHBQH2nUnzuNnHMYiaLIbOteN,https://www.rottentomatoes.com/profiles/ZZGsnauKnsGgiajfNwTXYT0bTDDCrwfDkf9Bu8LURRCKJiW1fGJTL6SGGCAmuWyCLbFJNieeCNwFakiJ6sMDHBQH2nUnzuNnHMYiaLIbOteN,We Talk N,"Aug 18, 2023",The pace of this one felt just right and I enjoyed the overall mood of this one.,,,
https://www.rottentomatoes.com/profiles/QwYF6pHmMIkQcegcvrfJKSaRC66CBDi6nuQMH4bHqqCRLiPmTQjS4mhppC8gF0KH1ZsoquDDC86IxlhbLuxLHXOFQWFz1I4dhXYtOXcoJIML,https://www.rottentomatoes.com/profiles/QwYF6pHmMIkQcegcvrfJKSaRC66CBDi6nuQMH4bHqqCRLiPmTQjS4mhppC8gF0KH1ZsoquDDC86IxlhbLuxLHXOFQWFz1I4dhXYtOXcoJIML,Bradley G,"Aug 15, 2023",Inside Out has a lot positive cores as to describe my experience of Inside Out the one word I would use is Personality.,,,
https://www.rottentomatoes.com/profiles/8QxCMeswKiNkuB2I69IrdIdqieeCnLuAJfqdIrJiGGCokiWAsYjsAXUllCq0FgaFnPSy4uAACvjIRPCvyHw1cVPfNOINnFKlh2Rsj1hzQFgN,https://www.rottentomatoes.com/profiles/8QxCMeswKiNkuB2I69IrdIdqieeCnLuAJfqdIrJiGGCokiWAsYjsAXUllCq0FgaFnPSy4uAACvjIRPCvyHw1cVPfNOINnFKlh2Rsj1hzQFgN,Jake W,"Aug 3, 2023",Inside Out is really inventive. This film addresses complex emotions without coming across as overly technical or sentimental because of its delicious animation and kind humour. It is very emotional and enjoyable.,,,
https://www.rottentomatoes.com/profiles/qxkFXPTpyiyGcNoCzyH9NTexFzzC9NIl9tMksk8CmmCkniRnUZpSRZsXXCpMuaQi6KTa9uPPC1wsaOudbIXLF9PS6MtqDHAoCXlH18iOVHl6,https://www.rottentomatoes.com/profiles/qxkFXPTpyiyGcNoCzyH9NTexFzzC9NIl9tMksk8CmmCkniRnUZpSRZsXXCpMuaQi6KTa9uPPC1wsaOudbIXLF9PS6MtqDHAoCXlH18iOVHl6,Markus S,"Jul 28, 2023","I watched it two times and it is the most creative movie from Pixar's 2010-2019 decade. This movie is emotional, never better said for what the plot stands for: The emotions. Original, for how we see them represented and working inside and out. And so, easy to empathize with the main, changing character. It's a very human and beautiful movie.",,,
https://www.rottentomatoes.com/profiles/oOnsDMiJgu9gFNkTe2SakfyQC66CJQIlASvQSRmFllCZOimjF4JcJbTmmCJvFq0HvkubdiNNC9wf2zf9ru2KfVaTJ8cGrF12SorTgrsBOuGl,https://www.rottentomatoes.com/profiles/oOnsDMiJgu9gFNkTe2SakfyQC66CJQIlASvQSRmFllCZOimjF4JcJbTmmCJvFq0HvkubdiNNC9wf2zf9ru2KfVaTJ8cGrF12SorTgrsBOuGl,Julien M,"Jul 28, 2023","excellent movie, after you see it you definitly want to know your own emotional people inside haha !",,,
https://www.rottentomatoes.com/profiles/KXRfkLuQMFjxIgeI8Lu94HkBu44CB1uXqf8dfzxIggCLMiA6c6gt8LTwwCZDFD2SowfNeuwwCZquV9FjVtjVi8GtNauxeHQDhGmTBKfNVfZP,https://www.rottentomatoes.com/profiles/KXRfkLuQMFjxIgeI8Lu94HkBu44CB1uXqf8dfzxIggCLMiA6c6gt8LTwwCZDFD2SowfNeuwwCZquV9FjVtjVi8GtNauxeHQDhGmTBKfNVfZP,Cowni F,"Jul 27, 2023","Pixar managed again to move me almost to tears with a simple and relatable tale about growing up and the complexities of emotion, that is told with really inventive imagery.",,,
https://www.rottentomatoes.com/profiles/x9LHVBfONTNwHJBUyAHwXFWRhjjCzrfVQU0VsJqsmmCdxiaDuNXTKJsjjC82FrzIw1iMOSNNCBeI6VsgkfZaI4pfo9IpPf9nIZKuDRFV8IqQ,https://www.rottentomatoes.com/profiles/x9LHVBfONTNwHJBUyAHwXFWRhjjCzrfVQU0VsJqsmmCdxiaDuNXTKJsjjC82FrzIw1iMOSNNCBeI6VsgkfZaI4pfo9IpPf9nIZKuDRFV8IqQ,Erik Z,"Jul 23, 2023","Inside Out shines as one of Pixar's best recent movies, ingeniously delving into the complexities of emotions with heart, humour, and visual brilliance, resulting in a profound and imaginative masterpiece that resonates with audiences of all ages.",,,
https://www.rottentomatoes.com/profiles/RkrTAvHldHYwSeoc4WSQqSBqiAACNQTJMuB4FlxunnCx6ioetDBsvwuZZC6viXGteZiB9TGGC9gUPbhLOuZYh2yiKPF9rTZLIBqiWAukBsae,https://www.rottentomatoes.com/profiles/RkrTAvHldHYwSeoc4WSQqSBqiAACNQTJMuB4FlxunnCx6ioetDBsvwuZZC6viXGteZiB9TGGC9gUPbhLOuZYh2yiKPF9rTZLIBqiWAukBsae,User 5,"Jul 10, 2023",I'm in the minority here but I personally didn't like this movie. The idea is weird and the whole thing feels like some sort of fever dream to me.,,,
https://www.rottentomatoes.com/profiles/V1QCmGHqnCLgSDGTzeT0ZckOTooCypFl0tqmFKyHeeC6vipOsdJum2CbbCXnIlrtXJfDouMMCnAuyDcZAiBXI48URZHp6c2ZhJRiweCkWuoV,https://www.rottentomatoes.com/profiles/V1QCmGHqnCLgSDGTzeT0ZckOTooCypFl0tqmFKyHeeC6vipOsdJum2CbbCXnIlrtXJfDouMMCnAuyDcZAiBXI48URZHp6c2ZhJRiweCkWuoV,Hai B,"Jul 3, 2023","Funny, heart-warming, original and outstanding. The best film by Pixar ever!",,,
https://www.rottentomatoes.com/profiles/KKvuk0sKaIjVcGMh81Hq1FkMI44CBnFX1F8zuzmHggCLMidWSxWi8whwwCwoID2SoJsNytwwCZrcVzsekfoOF1jfN0txMSQWiYBuBdhnjczP,https://www.rottentomatoes.com/profiles/KKvuk0sKaIjVcGMh81Hq1FkMI44CBnFX1F8zuzmHggCLMidWSxWi8whwwCwoID2SoJsNytwwCZrcVzsekfoOF1jfN0txMSQWiYBuBdhnjczP,Alex L,"Jul 3, 2023",Will you marry me Joy?,,,
