review-data href,audience-reviews__name href,audience-reviews__name,audience-reviews__duration,audience-reviews__review,button--link,audience-reviews__image-avatar src,super-reviewer-badge
,,,"Dec 11, 2018","Brilliant, shocking, and depressing. The acting is superb and the story is fascinating. But, it is a dark tragedy that some viewers may not be prepared for. I recommend for mature adults; definitely not a family film.",,,
https://www.rottentomatoes.com/profiles/KXRf6AtKaI6YigoTwlFqatkgi44ClguzoI81TzgSggCLMiAoH6oF8OswwCwoIrpub2tObHwwCeViVpujdFjXH1mIAQSxPuQkIYDtBeunjczr,https://www.rottentomatoes.com/profiles/KXRf6AtKaI6YigoTwlFqatkgi44ClguzoI81TzgSggCLMiAoH6oF8OswwCwoIrpub2tObHwwCeViVpujdFjXH1mIAQSxPuQkIYDtBeunjczr,robert r,"Dec 4, 2018","Oof. After bursting onto the scene with the bleak and unforgiving directorial debut that was ""Pi,"" Darren Aronofsky followed it up by tapping into the bibliography of author Hubert Selby Jr. and crafting this cinematic equivalent of one basically saying ""you ain't seen nothing yet."" As far as cinematic sack taps go, ""Requiem For A Dream"" isn't necessarily the most severe. But, dear God, is it going to be a massive buzzkill to whatever the hell you had going on in your life. As a visual experience, it is simply exhausting, but it's not all for naught. Many critics cite Aronofsky's provocative filmmaking style to be a bit excessive, if not obvious or lacking in finesse. And though I might find this critique to be true in some cases (i.e. ""mother!""), I think ""Requiem For A Dream"" might be that rare case where I couldn't see any other approach doing the story justice. This is a movie that hits that ""best of both worlds"" zone of provocateur filmmaking, where the product ultimately ends up being unnerving and difficult, yes, but also thought-provoking and called for. Do I ever want to see it again? Not really, no. But, man, did Ellen Burstyn ever deliver a career-defining performance, if I ever saw one.",SHOW MORE,https://images.fandango.com/cms/assets/5d84d010-59b1-11ea-b175-791e911be53d--rt-poster-defaultgif.gif,
https://www.rottentomatoes.com/profiles/NXLiDOFBOFgbczPcZJhmACqjhbbCAPh8lsv4FWNHRRCv9idXF8MHjpTGGCDVF4JsrLFjGu99CDlijYsl9IZlu92FbxtonSwDf2GUwOs2PcG6,https://www.rottentomatoes.com/profiles/NXLiDOFBOFgbczPcZJhmACqjhbbCAPh8lsv4FWNHRRCv9idXF8MHjpTGGCDVF4JsrLFjGu99CDlijYsl9IZlu92FbxtonSwDf2GUwOs2PcG6,delysid d,"Nov 23, 2018",Whole lot to hate about this,,,
https://www.rottentomatoes.com/profiles/9XNFBnIMyI1PtwLSqxhGgsbVf8A,,,"Nov 22, 2018","The production, the concept, the plot.. everything is just brilliant!",,,
https://www.rottentomatoes.com/profiles/80XfleIwNINpTMzh69IzdTd0heg,,,"Oct 24, 2018",TOO realistic! Thank you darren!,,https://images.fandango.com/cms/assets/5d84d010-59b1-11ea-b175-791e911be53d--rt-poster-defaultgif.gif,
https://www.rottentomatoes.com/profiles/qA0FO1IpXIlMTRgHz1h9xskLHzw,,,"Oct 3, 2018","Requiem for a Dream is not a film that you just pop in on any given night. You have to be prepared to watch four characters slowly spin out of control due to drugs. This isn't a wholesome, the world is great kind of movie. It's painful to watch, but yet it's hard to not get invested in the story and feel curious about how it'll all end. There isn't much about this one to not like. The writing is great, the story is great, and the characters are all very interesting on their own. Oddly, the only thing I had a bit of an issue with was the cinematography. I just wasn't much of a fan of how it was all shot and the overall look of the film, but that's more of a nitpick than anything. Requiem for a Dream is a must watch, even if you can only get through it once.",SHOW MORE,,
https://www.rottentomatoes.com/profiles/2dOFWPIZRInMi9YueWIgAi1rHxA,,,"Sep 22, 2018","I would say this is A traumatising documentary on the hell hole of drug addiction, with a fantastic theme song.",,,
,,,"Sep 9, 2018",Watch 4 people's lives breaking apart.,,,
https://www.rottentomatoes.com/profiles/r8kFO9IAJIGBidZfqzFVDhGMIZG,,,"Aug 25, 2018",Such an amazing idea with such an amazing actors what means the best movie ever :D <3,,,
https://www.rottentomatoes.com/profiles/0x0FmzIAyIZ1fnGIpkI6Of4KSe1,,,"Jul 23, 2018",Was totally unprepared for this film,,https://graph.facebook.com/v3.3/2928c85e-e20a-485c-83bc-3b347f873679/picture,
https://www.rottentomatoes.com/profiles/WYdF8dhDXTG9T9nsW4I8riR8iG0,,,"Jul 20, 2018","Requiem for a Dream is co-written and directed by, Darren Aronofsky (Pi) and this film is utterly fantastic. Filled with very intense and thrilling scenes that are emotionally and psychologically tormenting, this film understands the harsh reality of drug abuse. This film has great performances from all the cast members involved, and is truly a masterpiece of psychological cinema.",,,
https://www.rottentomatoes.com/profiles/DG6FBQInrI2PfDZfzVSvJSjJHLl,,,"Jun 23, 2018","This movie is incredible. The characters are so well written and acted, and the movie is immersive. People usually find this movie depressing, but I found it so captivating, intense, and enjoyable that I didn't feel sad afterwards. I've watched this movie more times than almost any other movie, and it's my 2nd favorite movie. I highly recommend it.",,,
https://www.rottentomatoes.com/profiles/V1juAXSMbuL4h2GTzoHX4SkNIooCRPfkJSqyTKeFeeC6vipDTdgIrGfbbC6KuGxIxRuD2fMMC1lTyQFoktBkSnkHR6TpDI2yHJasDnTnOCyR,https://www.rottentomatoes.com/profiles/V1juAXSMbuL4h2GTzoHX4SkNIooCRPfkJSqyTKeFeeC6vipDTdgIrGfbbC6KuGxIxRuD2fMMC1lTyQFoktBkSnkHR6TpDI2yHJasDnTnOCyR,daniel m,"Jun 11, 2018","Fantastic permanence by Leto and a very unique directing style, def something ive never seen before.",,,
https://www.rottentomatoes.com/profiles/oryFDnIJYS9YhNGSerha2hZ2f6W,,,"Jun 4, 2018","A gut-wrenching exploration into drug abuse. Requiem For a Dream delivers a disgusting view of a dark reality no one wants to see, and it reflects it with a perfectly resonant message.",,https://images.fandango.com/cms/assets/5d84d010-59b1-11ea-b175-791e911be53d--rt-poster-defaultgif.gif,
https://www.rottentomatoes.com/profiles/WYdF8WIDwIGDS9yuWRH8JhRnTGK,,,"May 21, 2018","This movie is one of these movies that has it all. The plot, cinematography, sound, editing, acting. All of it is great, but what really stands out is the editing. It keeps the viewer in suspense and at the edge of the seat. All of it is beautifully made and it's definitely a movie everyone should see at least once.",,,
https://www.rottentomatoes.com/profiles/dQbTbgumRHLAHWJSNOuLdFVacKKCm2c1pT9aUNWSeeC8yiy8FNwsoLizzCaoI0xfPzFdLuooCbKIwjIRWcDbUNGfY8tyrFZpSR9uO8F2WheJ,,,"May 19, 2018",Unflinching uncompromising descent of four lives into a drug fuelled misery. Fantastic acting and feels all too real. Don't do drugs kids.,,,
https://www.rottentomatoes.com/profiles/dQZFe9ImZhLPTzlTDrhk8SXGIKA,,,"Apr 2, 2018","It's clear that Darren Aronofsky didn't want to make something new and special in the characters' arcs or the story, but he wanted to put you in the shoes of the characters with his creative use of visuals and sounds, and he succeeded.... kinda! Thanks to Aronofsky's direction that harmonized surreal visuals and sounds with the characters' feelings and experiences, I found myself experiencing and feeling what the characters experience and feel while watching the movie. Due to that, this is without a doubt one of the most disturbing and intoxicating movies I've ever watched. The problem is that the dramatic aspect in the movie actually harmed the movie; the dramatic scenes at the end of the first act slowed the pace of the movie down. It's not the only or the major issue I've with this movie. The real issue is that the creative direction that elevated the stereotypical arc of Sara Goldfarb, wasn't enough to do this with the stereotypical arc of Harry and Marion. Also, the oscar-worthy performance by Ellen Burstyn (I really wanna know how she didn't win an oscar) and a few complications in her character, Sara Goldfarb's part was way better and more compelling than Harry and Marion's. I really didn't found myself relate to the characters of Harry and Marion so much, despite the great performances that Jared Leto and Jennifer Connelly gave. The perfect example that can affirm that the dramatic aspect wasn't the most powerful thing in the movie is the character of Tyrone; it's a very bland character and it was very hard for me to relate to its subplot, Marlon Wayans was very good though. I love Requiem for a Dream. It's a movie to experience not to watch. It really proves that Darren Aronofsky is a real talent that with his artistic direction can easily mess with your mind. (7.5/10)",SHOW MORE,,
https://www.rottentomatoes.com/profiles/QDjS6xhmkH0espoHvrfXaILGf6R,,,"Mar 27, 2018",very poorly made!! and soooo annoying to even sit thru and watch..,,,
,,,"Mar 22, 2018",seen 2017. maybe rewatch,,,
,,,"Mar 20, 2018",Great movie on all levels but so messed up.,,,
https://www.rottentomatoes.com/profiles/nx2FDwIpLIGkswOTazioOsdGFAZ,,,"Mar 8, 2018","A film where not much positive happens and that which is positive is probably a drug-fuelled fabrication - yet this is necessary for a realistic portrayal of the terrors of drug addiction, whether illegal or prescribed. an incredible and gut-wrenching film.",,,
https://www.rottentomatoes.com/profiles/ZOdFnOHK4im2SajfNDSXWH0bTD8,,,"Mar 7, 2018","Wow, what a movie! Jason Bailey, writing for the New York Times, put it best when he wrote this about Requiem for a Dream: ""The hellhole of abusing drugs - from the ""hard stuff"" of heroin to the seemingly harmless likes of diet pills - is brought to blunt, brutal, visceral life in Darren Aronofsky's adaptation of the novel by Hubert Selby Jr. The focus is on three friends in Brighton Beach who soon put their dreams on the back burner in pursuit of the next high, which gives way to the pursuit of the next one, and so on and so on (in increasingly shorter intervals). But the showcase performance here is Ellen Burstyn, who was nominated for an Oscar for her performance as an aging mother who becomes addicted to pills and gets increasingly lost in herself. Pounding and relentless, it's one of the most harrowing movies ever made about the horrors of addiction.""",SHOW MORE,,
https://www.rottentomatoes.com/profiles/wLrF6mumPhxGSLMiMeTvafo0HVL,,,"Feb 19, 2018","The filming style was very unique and interesting for half of the movie. After a while I felt like I was just watching a long, bad trip. The cinematography was great, captivating fear in every shot without a doubt. However, after a while I become bored of despair. The story was too truthful for my taste; too depressing.",,,
https://www.rottentomatoes.com/profiles/kKASdXTqAiJXsoxFbpFNycBvTDDCNPh1VTnvHoDfrrCZqiYbTrVF9RSggCXDFdxF1vcK4HPPCKPha0FxkcdzujWiZJI9phYZfLbHPpFWbi8q,https://www.rottentomatoes.com/profiles/kKASdXTqAiJXsoxFbpFNycBvTDDCNPh1VTnvHoDfrrCZqiYbTrVF9RSggCXDFdxF1vcK4HPPCKPha0FxkcdzujWiZJI9phYZfLbHPpFWbi8q,nefasto r,"Jan 25, 2018","One of the best movie about drugs out there! So intense, so grounded, so rough. What it makes it work so well, is the amazing direction and the perfect music of Clint Mansell. A must-see!",,,
,,,"Jan 19, 2018",Worth watching once at least,,,
https://www.rottentomatoes.com/profiles/dQRue9ImLILAHznfDOTkJFX9FKe,,,"Jan 16, 2018","It's a devastatingly horrific parable of how enslaved we our to addiction. Its symbolic and queasy imagery will stick with you long after the credits roll. It's not for everyone, but if you enjoy cinematic art at its finest, ""Requiem for a Dream"" is right up your alley.",,https://images.fandango.com/cms/assets/5d84d010-59b1-11ea-b175-791e911be53d--rt-poster-defaultgif.gif,
https://www.rottentomatoes.com/profiles/GPgF09HKxhe2T8ZHwpuMAHKRIek,,,"Jan 13, 2018","""Requiem for a Dream"" has many metaphors about addiction, about our comfortable world, about how depressed we are. It's definitely one of my favorite drugs movies besides Danny Boyle's ""Trainspotting"". But, I prefer this film than the Boyle masterpiece. It's a harsh movie, a brutal movie, an honest movie. Jared Leto, Jennifer Connelly, Marlon Wayans, and now, Ellen Burstyn. They are all truly insane supported with such a haunting and beautiful score. Similar to the beauty of an obsession, an art of life. Stylish, honest, yet depressing. The viewing experience is very, very extraordinary but to be honest, I don't want to watch this film again. I just can't afford how terrifying this movie was.",SHOW MORE,https://images.fandango.com/cms/assets/5d84d010-59b1-11ea-b175-791e911be53d--rt-poster-defaultgif.gif,
https://www.rottentomatoes.com/profiles/80JSleIw4FNnFMXI6WTzNSdMFeB,,,"Jan 13, 2018","A gripping, haunting look at drug addiction that assaults the viewer in the rawest sense of the word by the end. The beginning takes some transitioning after which, Requiem is in constant flux of wild emotions, mania, and torturous intensity that will stick with you long after the credits roll.",,https://images.fandango.com/cms/assets/5d84d010-59b1-11ea-b175-791e911be53d--rt-poster-defaultgif.gif,
https://www.rottentomatoes.com/profiles/LrOFxGIl1hPMhYVIJQuNbuoNSvW,,,"Jan 6, 2018","Just saw this movie in 2018 for the first time. Disturbing yet powerful imagery. Great and believable acting. Do I know what it's like to be addicted to drugs or medications, etc.? No. But if there's something this movie tells me it's to SAY NO.",,,
https://www.rottentomatoes.com/profiles/GPgF09HKxhe6h8aSwehMAHK0seK,,,"Dec 30, 2017","With Darren Aronofsky's latest film Mother starring Jennifer Lawrence arriving in theaters across the country this week, now is the perfect time to look back on the best of Aronofsky's career thus far. You can hear more about Mother and the style of Darren Aronofsky on the next ""Everyone Is a Critic Movie Review Podcast"" available on iTunes every Monday Morning. Darren Aronofsky is driven by an obsession with obsession. His characters are those that are driven past the brink of madness by their obsessions. The math in Pi, the drugs in Requiem for a Dream, love and immortality in The Fountain, to be the best in Black Swan, Piety and to build a boat in Noah, Aronofsky's characters are obsessives who risk everything for their goals no matter how dangerous or wrong-headed those goals may be. https://geeks.media/classic-movie-review-requiem-for-a-dream?_ga=2.57623146.1126457623.1513947710-953607229.1513947710",SHOW MORE,,
https://www.rottentomatoes.com/profiles/orRIDduJpT9gFNkTeGFaBSZGs6m,,,"Dec 21, 2017",Still easily Aronofsky's best film by some distance although I wasn't as blown away by it as when I first watched it 17 years...yes 17 years ago. That piece of music is really overdone and it has dated a little. Anyway setting that aside the central revolving story and the performances (Burstyn and Leto in particular) are brilliant. I haven't read the book (yet) but this feels like a direct and successful translation from the page and the descent into misery for all involved has lost none of it's power.,SHOW MORE,https://images.fandango.com/cms/assets/5d84d010-59b1-11ea-b175-791e911be53d--rt-poster-defaultgif.gif,
https://www.rottentomatoes.com/profiles/RkXFJQIlvhYyFn2i4zHQRIB8FAG,,,"Dec 19, 2017","Puntaje Original: 7.5 Darren Aronofsky en todo su esplendor como director. Requiem for a Dream nos cuenta una historia poderosa, visceral, impactante y con una sincera, profunda y crítica visión hacia el extremismo de las adicciones humanas. Brillantes actuaciones y un estilo visual despampanante.",,,
https://www.rottentomatoes.com/profiles/yrXFY9IjKTKzFzRsPBsqauAzFj0,,,"Nov 23, 2017","Alguns filmes não divertem, apenas incomodam. A edição acerta muito nesse sentido. A personagem de Ellen Burstyn conquistou minha empatia. Para mim, Requiem For a Dream valeu a pena por causa dela.",,https://images.fandango.com/cms/assets/5d84d010-59b1-11ea-b175-791e911be53d--rt-poster-defaultgif.gif,
https://www.rottentomatoes.com/profiles/GPgF09HKvie6h8aSwehMKsKpfeP,,,"Nov 19, 2017","Requiem For A Dream: Afronosky showcases his talent for filmaking with bleak imagery, excellent preformances and a uncomfortable, daring, and depressing story, that is to much for some.",,,
https://www.rottentomatoes.com/profiles/ejbFypfG0HxAFqZTGmSgbIwnhXg,,,"Oct 21, 2017",An amazing movie. The acting is simply amazing. The thing that got me was the cinematography. During Ellen Burstyn's drug scene the camera work was so dramatic. It made it unforgettable. The movie was just amazing through and through.,,,
https://www.rottentomatoes.com/profiles/JByTYdiv6I4XsVPiKQT4QHAbubbC0quYNCDjS1wsaaCwNiJ8TgXIJKfmmCWgFo6HL6Fnju66CQkTBOHY9CaRIr1H9ASVWh9KSavsXvCbAsgd,,,"Oct 12, 2017","Ok movie starring Jared leto, the ending was weird.",,,
https://www.rottentomatoes.com/profiles/DG6FBoHn6h21tDgHzVSvgsjKhL9,,,"Oct 10, 2017","What an astonishing piece of work. ""Requiem for a Dream"" is one of my favorite films of all time, a disturbing and horrifying tale of four people destroying their lives in their pursuit of happiness and success. Through the subjective camerawork and unique editing style, writer-director Darren Aronofsky lets us delve into the mental state of these four characters, what they see, feel, and fear. Incredible performances throughout (Ellen Burstyn delivering one of the most unforgettable performances ever put in history of cinema) and packed with some dark imagery that sticks with you long after you finish the film. It's not for everyone and calling it a drug movie is doing disservice to what the film is actually about. It's deeper and more complex than that. It grabs you by the wrist and never lets go. What a great film.",SHOW MORE,,
https://www.rottentomatoes.com/profiles/0x6umxfAQuZmFndSpMu6Xh4rheZ,,,"Oct 3, 2017","While the quality of the way this story was told was high, but this was also one of the most disturbing films I have ever seen. The disturbing factor went a bit too far, otherwise I would have rated this film higher",,https://images.fandango.com/cms/assets/5d84d010-59b1-11ea-b175-791e911be53d--rt-poster-defaultgif.gif,
https://www.rottentomatoes.com/profiles/GPgF09HKJHe2T8ziwnTM9uKRIeX,,,"Sep 16, 2017","Puntaje Original: 7.5 Darren Aronofsky en todo su esplendor como director. Requiem for a Dream nos cuenta una historia poderosa, visceral, impactante y con una sincera, profunda y crítica visión hacia el extremismo de las adicciones humanas. Brillantes actuaciones y un estilo visual despampanante.",,https://images.fandango.com/cms/assets/5d84d010-59b1-11ea-b175-791e911be53d--rt-poster-defaultgif.gif,
https://www.rottentomatoes.com/profiles/2dOFWPIZlsnxf9XIezugku1YSxJ,,,"Sep 16, 2017","An intense and superbly acted Aronofsky film, this emotional experience underscores his remarkable directorial talents.",,,
https://www.rottentomatoes.com/profiles/ej0uyliG6uxbTqZTGmSgJFweHXg,,,"Sep 15, 2017","absolutely hated this movie. if you are wanting to kill yourself, this is the movie to put you over the edge.",,https://images.fandango.com/cms/assets/5d84d010-59b1-11ea-b175-791e911be53d--rt-poster-defaultgif.gif,
https://www.rottentomatoes.com/profiles/YkdFGOI9wh2MsgzTPLTD4s1mS6Y,,,"Sep 10, 2017","10/10 Requiem for a dream is the most intense movie I've ever seen, every single actor in this movie is amazing, but the best of them all is Ellen Burstyn, although Jared Leto and Jennifer Connelly offered one of the best performances I ever Seen,Ellen Burstyn gives the best emotion acting I've ever seen , everything u can think of a movie, now think of a movie that does that everything that u can think of a movie right, u got this movie. It's perfect. the score and the events that take place keep ur heart pounding the whole time , this is not for the faint hearted as there are imagery and scenes that are very well done, so well done as it is a psychological horror that stick to ur mind, it's so friggin intense, this is not a heartwarming family movie at all , this is a film that challenges u and makes u sweat all over,every scene with Ellen Burstyn as Sara Goldfarb is so intense I don't even wanna see it, it's so effective it makes u scream from the insides,Ellen is so good u think of her character as the main one, although there should be no main character in this drama, The only flaws are the opening credits, and Marlon Wayans feel inferior as everyone is so good",SHOW MORE,https://images.fandango.com/cms/assets/5d84d010-59b1-11ea-b175-791e911be53d--rt-poster-defaultgif.gif,
https://www.rottentomatoes.com/profiles/GPgF0WtKqTemu8aSwAIMliKbiek,,,"Sep 9, 2017","Requiem for a Dream is a legitimate cinematic nightmare that takes viewers on a devastatingly real spiral into full-blown drug addiction. At times hard to watch, but even harder to forget, the film's pitch-perfect performances and spellbinding visual storytelling make it Darren Aronofsky's masterpiece.",,,
https://www.rottentomatoes.com/profiles/BQ8FKGIeahgehr6h98fAoI1NTV9,,,"Sep 3, 2017","Requiem for a Dream (2000), directed by Darren Aronofsky, kind of makes you wonder about the filmmaker's past, and just what spurred him to make a movie as dark and depressing as this. It practically screams ""Don't do drugs, kids!"" but it does so in the artsy kind of way that keeps you enthralled and never even approaches the area of preachy. In fact, it just makes you downright scared of addiction. Ranging from three of the seasons, summer to fall to ultimately winter, the film represents how the characters' lives get darker and colder with each season that progresses. Obviously, summer being the brightest and warmest, and winter being the darkest and coldest. Addiction is a real thing, and throughout the film, you'll see through Aronofsky's eyes the kind of effects it can (will) have on you. Throw in a beautiful, melancholy score, and you get a touching motion picture that you'll never forget. I can actually hear the Lux Aeterna melody as I write this, but that's probably because I'm listening to it right now. Requiem for a Dream hosts four main characters, Ellen Burstyn as Sara Goldfarb, a more serious than normal Marlon Wayans as Tyrone, Jennifer Connelly as Marion, and Jared Leto as Harry Goldfarb, who has ties with each of the other three characters (mother, friend, girlfriend). Each of them is or will become addicted. And each of them meets different, yet terrible, fates in the end. Ellen Burstyn brings the character of Sara Goldfarb to life so well that it makes me never want to grow old. Starting out as a sweet, (if a little kooky) lonely old woman, her quest to become beautiful again for her game show appearance that she can't wait for causes her to become addicted to diet pills, and everything in her life spirals out of control from there. This film is not for everyone. If you'd rather watch a feel-good movie where the protagonist(s) prevail and everybody is happy in the end, you should probably stay away from Requiem for a Dream. Everyone else - come into this movie with an open mind and just enjoy the ride (if that's the correct phrase) that Aronofsky is about to take you through.",SHOW MORE,,
https://www.rottentomatoes.com/profiles/RkXFJQIlvhYRhnLh4zHQrfB8FAv,,,"Sep 1, 2017","The feeling I felt at the end of the film was the most absolute sadness, for having witnessed a tragedy so announced and at the same time so inevitable. Because ""Requiem for a dream"" is this: a hard and sad movie, as if someone punched him in the stomach. A precise mixture of despair and melancholy, which shows that we should rather dream, but that we must also be aware that no dream is worth it if it is to be achieved that we simply have to sell our soul. A great movie!",SHOW MORE,,
https://www.rottentomatoes.com/profiles/KKkFk8hKaI6gSgMF8ai9whkdh4x,,,"Aug 24, 2017","It's not a horror movie, but it's one of the most unsettling movies I've ever seen. The style that this film has is also incredible and unique, I really praise he second short segments shot during the drug taking scenes. The acting is also extremely powerful. This is a movie that likes to fuck with your mind, and it's by far the scariest, most disturbing non-horror movie I've ever seen, which is why it's so good. The score is also very eerie and haunting. Overall, it may not have the age yet to become a classic, but when it does, it's gonna be one hell of a classic. Recommended for sure !!",SHOW MORE,,
https://www.rottentomatoes.com/profiles/kOZFdYIqAiJKuoeTbrfx4uQpTDA,,,"Aug 12, 2017",This is the best movie ever created.,,https://images.fandango.com/cms/assets/5d84d010-59b1-11ea-b175-791e911be53d--rt-poster-defaultgif.gif,
https://www.rottentomatoes.com/profiles/ejbFymIG0Hx4sq0IGYTgoswXuXK,,,"Aug 11, 2017","One of the most powerful movie's and real life experience you'll have, especially if you never been around drug addiction. Great set of cast and tremendously well acted. Personal top 10 movies ever. Must watch.",,,
https://www.rottentomatoes.com/profiles/m8ZFDQIbyhaZh8NHdXfQZiBASVp,,,"Aug 5, 2017",Today I watched my cat take a dump in the yard. He spent a solid 3-5 minutes trying to bury it. I walked over and it wasn't even close to being sprinkled with dirt and grass. And it smelled really bad. Watching my cat shit in the yard and unsuccessfully bury it was better than watching requiem for a dream,,https://images.fandango.com/cms/assets/5d84d010-59b1-11ea-b175-791e911be53d--rt-poster-defaultgif.gif,
https://www.rottentomatoes.com/profiles/YkVsGeS9qf2WCgOirYcDJI1kh66CRLfzgiAbs9RSKKCqviLPhA6F8JSvvCdQuK1ioQcJQszzCdLFQxIRBskwhmPhzDs24iNytaGcdOImrt1R,https://www.rottentomatoes.com/profiles/YkVsGeS9qf2WCgOirYcDJI1kh66CRLfzgiAbs9RSKKCqviLPhA6F8JSvvCdQuK1ioQcJQszzCdLFQxIRBskwhmPhzDs24iNytaGcdOImrt1R,andres s,"Jul 20, 2017","Moral of the story - don't do drugs kids. I say that cynically of coarse. But the fact is that these characters stories could happen to anyone and probably has happened to some people, sadly. On a less negative note, I think Ellen Burstyn's performance was phenomenal. I think she deserves every Emmy every award, ever accolade possible for what she achieved in this movie. Fantastic performance. Overall, great film with very disturbing themes and a genuine Aronofsky experience. One time watch I think.",SHOW MORE,,
https://www.rottentomatoes.com/profiles/LrMux8Tl8HPQIYruJ9iNbuoPuvY,,,"Jun 1, 2017",This movie is fantastic.A must see.,,https://images.fandango.com/cms/assets/5d84d010-59b1-11ea-b175-791e911be53d--rt-poster-defaultgif.gif,
https://www.rottentomatoes.com/profiles/nx2FDMfpMSGzhwmFaGHoOsdBhAX,,,"May 27, 2017",A well-made movie showing the various repercussions of drug abuse.,,,
https://www.rottentomatoes.com/profiles/LrMuxnsl1hPOuYlTJYINXIoxIv9,,,"Apr 25, 2017","Horrifying, fascinating, and visceral. Disgusting and depressing without being a tired slasher or cliché horror film. Practically indescribable, and the only way to understand my rating is to see it. Not suitable for most people, however-the intimate dive into the depths of drug addiction and subsequent insanity are too much for some to stomach.",,https://images.fandango.com/cms/assets/5d84d010-59b1-11ea-b175-791e911be53d--rt-poster-defaultgif.gif,
https://www.rottentomatoes.com/profiles/bJZFaLilRSMOfBAiGnHvYi0Zhba,,,"Apr 20, 2017","Requiem for a Dream is not an easy watch. I am desensitise to most things but even I winced a couple of times when watching this. This makes Trainspotting look like the Teletubbies in terms of its horribly graphic depiction of drugs. Four of the best combined performances in modern cinema help that. Jared Leto is scarily convincing, Ellen Burstyn is almost traumatising to watch, Jennifer Connelly is also worrying because of how good she is and Marlon Wayans is terrific as well, he should have done more serious films, he is a great actor. He stole most of the scenes he was in. The colour pallet in this film is also genius. Everything is very dull, like their lives apart from the few things that bring them joy, like the red dress. Having one of the most iconic movie scores of all time helps too.",SHOW MORE,,
https://www.rottentomatoes.com/profiles/WYlu8WIDwIGps9GIWRH8ZFRPSG0,,,"Apr 15, 2017",Wanted to give it five stars but tablet would not let me. This movie is extremely intense extremely real. Recommend everyone should see,,https://images.fandango.com/cms/assets/5d84d010-59b1-11ea-b175-791e911be53d--rt-poster-defaultgif.gif,
https://www.rottentomatoes.com/profiles/dQZFe9ImWTLoiznfD0Fk8SXmiKY,,,"Apr 9, 2017",Gritty presentation of the realistic possibilities of addiction and the broken lives that circle around it.,,,
https://www.rottentomatoes.com/profiles/80XfleIwqTNkuMkS6WTzWFd0her,,,"Apr 8, 2017","Difficult to watch, but necessary. A drug movie that looks at different forms of addiction, aging, and loneliness. Pacing slips a little towards the end.",,,
https://www.rottentomatoes.com/profiles/1KkFexHxnhpJFxQf6Dud9h2mIQ1,,,"Mar 27, 2017","Good movie, satisfying story, distracting cinematography.",,,
https://www.rottentomatoes.com/profiles/oryFDBfJLF9wINVIe2SanHZJI6K,,,"Mar 12, 2017","Clever, but I didn't like it. I'm sure it follows in the same vein as Trainspotting. A movie I have yet to see. Or want to. Too many scene splicing montage action, and heavy with the chaos of several characters experiencing intense endeavors.",,,
https://www.rottentomatoes.com/profiles/GPgF09HKxheAs8ZHwDiMmIKRIeW,,,"Feb 25, 2017","This movie embodies the bleakness of being young without money or prospects, while also being representative for being old, insecure and lonely. I loved every single second of it.",,,
https://www.rottentomatoes.com/profiles/M4LUDBHKyspOfDOhrPHb8sjJSXk,,,"Feb 13, 2017","A very sad, and perhaps stereotypical view of the drug world, but overall I felt connected to the characters. Some great acting, and definitely gives you a rush, although the comedown is a little bleak. maybe that was the point. overall I liked it, but a re-watch isn't necessary ... but I probably will, if I get the craving .",,,
https://www.rottentomatoes.com/profiles/GPgF09HKxhe8H8WhwVfMliK0se8,,,"Feb 13, 2017","This shocking film tell us a story about people, who want their wishes come true. They can pay a lot to get this what they want.",,,
https://www.rottentomatoes.com/profiles/9XNFBJhMBi1PtweHqysGvubAh8B,,,"Feb 11, 2017",what a movie!! absolutely mind blowing experience...,,https://images.fandango.com/cms/assets/5d84d010-59b1-11ea-b175-791e911be53d--rt-poster-defaultgif.gif,
https://www.rottentomatoes.com/profiles/nxNuDvTpYTG1uwOTaeIoOsdXfAb,,,"Feb 10, 2017","A beautiful, disgusting, masterpiece sure to leave one with a sickening feeling in their stomach. Grade: A+",,https://images.fandango.com/cms/assets/5d84d010-59b1-11ea-b175-791e911be53d--rt-poster-defaultgif.gif,
https://www.rottentomatoes.com/profiles/AlBF6yuGjhkQHpoi6gfYbsKpuaQ,,,"Feb 7, 2017",This is a hard-hitting film about drugs and addiction - you have been warned! It is not an easy ride.,,,
https://www.rottentomatoes.com/profiles/1KkFemhxLipmhxlI6oSd1u20hQ1,,,"Feb 2, 2017",Requiem for a Dream throws us into the pit of addiction and in the driver's seat of the deeply tragic characters.,,,
https://www.rottentomatoes.com/profiles/dQZFe9ImWTLVFzJID0FkMsXrsKe,,,"Jan 17, 2017","Great movie, but one you will not bear to watch again. However, the film is spectacularly directed and will stay with you for a long time after the credits roll.",,,
https://www.rottentomatoes.com/profiles/RkXFJXSlvhYwSn8u4DTQRIBATA6,,,"Jan 15, 2017","Amazing film. The cast does a great job especially Ellen Burstyn, its directed and edited perfectly, and the soundtrack is absolutely fantastic. It's haunting and disturbing, but impossible to look away from. It's basically the ultimate anti drug movie.",,https://images.fandango.com/cms/assets/5d84d010-59b1-11ea-b175-791e911be53d--rt-poster-defaultgif.gif,
